order_id,order_date,category,region,customer_segment,quantity,unit_price,revenue
ORD-102357,2025-06-25,Home & Kitchen,West,Consumer,1,92.05,92.05
ORD-100715,2025-06-26,Sports,West,Consumer,2,176.95,353.9
ORD-101500,2025-06-26,Books,East,Consumer,5,28.9,144.5
ORD-101496,2025-06-26,Electronics,North,Home Office,4,306.33,1225.32
ORD-100152,2025-06-26,Electronics,East,Consumer,4,217.53,870.12
ORD-102272,2025-06-26,Clothing,West,Home Office,5,74.15,370.75
ORD-102323,2025-06-27,Home & Kitchen,West,Consumer,3,88.98,266.94
ORD-101471,2025-06-27,Electronics,East,Home Office,2,538.22,1076.44
ORD-100540,2025-06-27,Clothing,West,Consumer,3,64.86,194.58
ORD-101614,2025-06-27,Electronics,North,Corporate,4,299.33,1197.32
ORD-100244,2025-06-27,Electronics,East,Home Office,4,189.51,758.04
ORD-101097,2025-06-28,Home & Kitchen,East,Consumer,3,35.13,105.39
ORD-101362,2025-06-28,Sports,West,Home Office,2,166.58,333.16
ORD-101914,2025-06-28,Electronics,South,Corporate,2,155.39,310.78
ORD-101678,2025-06-28,Home & Kitchen,East,Corporate,5,140.99,704.95
ORD-101306,2025-06-28,Beauty,West,Consumer,3,66.37,199.11
ORD-101290,2025-06-28,Home & Kitchen,East,Corporate,4,92.82,371.28
ORD-102360,2025-06-28,Sports,West,Consumer,5,146.94,734.7
ORD-100074,2025-06-28,Books,North,Consumer,1,17.34,17.34
ORD-101079,2025-06-28,Clothing,South,Corporate,3,42.0,126.0
ORD-101590,2025-06-29,Electronics,South,Consumer,2,458.84,917.68
ORD-101462,2025-06-29,Electronics,West,Home Office,1,323.78,323.78
ORD-101030,2025-06-29,Home & Kitchen,North,Consumer,2,126.86,253.72
ORD-102377,2025-06-29,Clothing,West,Home Office,5,73.99,369.95
ORD-101415,2025-06-29,Sports,East,Consumer,4,156.53,626.12
ORD-101947,2025-06-29,Sports,East,Consumer,1,54.13,54.13
ORD-101506,2025-06-29,Electronics,East,Consumer,5,515.11,2575.55
ORD-100472,2025-06-29,Electronics,East,Consumer,1,394.46,394.46
ORD-100997,2025-06-30,Electronics,South,Consumer,1,295.89,295.89
ORD-101972,2025-06-30,Electronics,North,Consumer,5,229.96,1149.8
ORD-100987,2025-06-30,Books,North,Consumer,4,8.49,33.96
ORD-100948,2025-06-30,Home & Kitchen,South,Corporate,3,36.42,109.26
ORD-101548,2025-06-30,Electronics,East,Home Office,1,151.67,151.67
ORD-101464,2025-07-01,Home & Kitchen,North,Home Office,4,130.59,522.36
ORD-101104,2025-07-01,Home & Kitchen,West,Home Office,4,30.82,123.28
ORD-101620,2025-07-01,Home & Kitchen,West,Consumer,2,23.93,47.86
ORD-102171,2025-07-01,Clothing,South,Consumer,2,35.33,70.66
ORD-102361,2025-07-01,Beauty,West,Corporate,5,52.0,260.0
ORD-100442,2025-07-01,Electronics,South,Consumer,1,187.65,187.65
ORD-100144,2025-07-01,Electronics,West,Home Office,2,348.77,697.54
ORD-100757,2025-07-01,Sports,North,Consumer,3,197.78,593.34
ORD-100061,2025-07-01,Home & Kitchen,East,Consumer,4,24.59,98.36
ORD-101508,2025-07-02,Electronics,North,Consumer,1,281.04,281.04
ORD-102302,2025-07-02,Beauty,South,Corporate,5,21.71,108.55
ORD-101664,2025-07-02,Sports,West,Home Office,2,40.34,80.68
ORD-100014,2025-07-02,Beauty,East,Consumer,4,43.56,174.24
ORD-101264,2025-07-03,Electronics,West,Consumer,1,453.36,453.36
ORD-101867,2025-07-03,Books,North,Home Office,4,29.26,117.04
ORD-100707,2025-07-03,Books,North,Consumer,5,30.61,153.05
ORD-101855,2025-07-03,Electronics,South,Corporate,1,538.77,538.77
ORD-100526,2025-07-03,Home & Kitchen,East,Consumer,4,143.9,575.6
ORD-101656,2025-07-03,Electronics,East,Consumer,3,526.82,1580.46
ORD-101654,2025-07-03,Clothing,East,Home Office,2,89.08,178.16
ORD-101881,2025-07-03,Home & Kitchen,South,Corporate,5,170.5,852.5
ORD-101935,2025-07-03,Books,South,Home Office,5,27.63,138.15
ORD-100925,2025-07-03,Electronics,East,Corporate,4,234.34,937.36
ORD-100755,2025-07-04,Electronics,West,Consumer,4,593.35,2373.4
ORD-101341,2025-07-04,Clothing,West,Consumer,3,83.55,250.65
ORD-102061,2025-07-04,Home & Kitchen,South,Home Office,2,80.43,160.86
ORD-100029,2025-07-04,Sports,North,Consumer,5,196.52,982.6
ORD-101845,2025-07-04,Electronics,East,Consumer,2,455.23,910.46
ORD-101505,2025-07-05,Electronics,East,Consumer,4,141.74,566.96
ORD-100097,2025-07-05,Books,East,Consumer,5,15.65,78.25
ORD-101744,2025-07-05,Clothing,East,Consumer,1,52.97,52.97
ORD-101318,2025-07-05,Electronics,North,Consumer,5,488.65,2443.25
ORD-101132,2025-07-05,Beauty,North,Consumer,2,29.43,58.86
ORD-100032,2025-07-05,Electronics,South,Home Office,1,543.39,543.39
ORD-102339,2025-07-05,Home & Kitchen,North,Consumer,2,49.81,99.62
ORD-101652,2025-07-05,Books,East,Corporate,4,18.21,72.84
ORD-101879,2025-07-06,Electronics,West,Consumer,4,405.13,1620.52
ORD-102113,2025-07-06,Electronics,West,Corporate,2,196.85,393.7
ORD-102281,2025-07-06,Home & Kitchen,West,Consumer,3,46.22,138.66
ORD-101024,2025-07-06,Beauty,West,Corporate,1,11.54,11.54
ORD-102392,2025-07-06,Books,West,Consumer,5,27.46,137.3
ORD-100085,2025-07-06,Sports,North,Corporate,4,98.72,394.88
ORD-102383,2025-07-06,Beauty,West,Corporate,4,44.01,176.04
ORD-100968,2025-07-06,Electronics,West,Corporate,3,528.14,1584.42
ORD-101942,2025-07-07,Clothing,South,Consumer,3,36.57,109.71
ORD-100051,2025-07-07,Electronics,West,Home Office,4,321.17,1284.68
ORD-100768,2025-07-07,Home & Kitchen,West,Consumer,5,156.38,781.9
ORD-100702,2025-07-07,Sports,East,Corporate,2,50.08,100.16
ORD-102223,2025-07-07,Sports,North,Home Office,2,124.99,249.98
ORD-100059,2025-07-07,Beauty,South,Consumer,1,64.07,64.07
ORD-100888,2025-07-07,Books,West,Home Office,4,35.06,140.24
ORD-100247,2025-07-07,Beauty,North,Home Office,5,32.08,160.4
ORD-101191,2025-07-07,Clothing,South,Consumer,4,69.65,278.6
ORD-100807,2025-07-07,Clothing,North,Consumer,5,54.92,274.6
ORD-100275,2025-07-08,Clothing,South,Consumer,3,58.85,176.55
ORD-101020,2025-07-08,Sports,South,Consumer,3,174.95,524.85
ORD-102126,2025-07-08,Sports,West,Home Office,2,116.11,232.22
ORD-101254,2025-07-08,Sports,North,Consumer,2,71.87,143.74
ORD-102141,2025-07-08,Electronics,North,Corporate,1,560.13,560.13
ORD-100727,2025-07-08,Home & Kitchen,South,Corporate,4,83.42,333.68
ORD-101257,2025-07-08,Sports,West,Consumer,4,130.05,520.2
ORD-101811,2025-07-09,Clothing,West,Consumer,2,81.05,162.1
ORD-100297,2025-07-09,Electronics,West,Home Office,3,506.05,1518.15
ORD-102011,2025-07-09,Home & Kitchen,East,Consumer,5,52.67,263.35
ORD-101792,2025-07-09,Books,East,Consumer,1,14.84,14.84
ORD-100567,2025-07-09,Home & Kitchen,South,Consumer,1,155.42,155.42
ORD-102308,2025-07-09,Beauty,South,Consumer,3,22.49,67.47
ORD-100219,2025-07-09,Home & Kitchen,West,Home Office,1,49.32,49.32
ORD-100277,2025-07-10,Clothing,East,Corporate,2,49.44,98.88
ORD-101721,2025-07-10,Sports,South,Corporate,2,146.4,292.8
ORD-102007,2025-07-10,Sports,East,Consumer,4,42.66,170.64
ORD-101363,2025-07-10,Electronics,North,Consumer,5,444.17,2220.85
ORD-101660,2025-07-10,Electronics,South,Home Office,1,520.24,520.24
ORD-101049,2025-07-11,Clothing,West,Home Office,4,30.55,122.2
ORD-101473,2025-07-11,Beauty,North,Consumer,4,18.17,72.68
ORD-100498,2025-07-11,Electronics,North,Consumer,3,257.53,772.59
ORD-100859,2025-07-11,Home & Kitchen,South,Consumer,3,69.04,207.12
ORD-101396,2025-07-11,Home & Kitchen,North,Consumer,3,175.44,526.32
ORD-100207,2025-07-11,Electronics,South,Corporate,5,290.44,1452.2
ORD-100367,2025-07-11,Sports,North,Consumer,4,73.55,294.2
ORD-101342,2025-07-11,Clothing,North,Home Office,4,36.59,146.36
ORD-101786,2025-07-11,Home & Kitchen,East,Consumer,3,112.73,338.19
ORD-102096,2025-07-12,Home & Kitchen,East,Home Office,2,147.86,295.72
ORD-102326,2025-07-12,Electronics,West,Consumer,4,288.94,1155.76
ORD-101206,2025-07-12,Clothing,South,Consumer,4,42.72,170.88
ORD-100723,2025-07-12,Home & Kitchen,East,Consumer,2,102.18,204.36
ORD-102178,2025-07-13,Books,South,Corporate,1,36.56,36.56
ORD-100220,2025-07-13,Home & Kitchen,South,Consumer,1,44.27,44.27
ORD-100558,2025-07-14,Beauty,South,Home Office,1,38.83,38.83
ORD-100842,2025-07-14,Beauty,East,Consumer,3,21.86,65.58
ORD-100148,2025-07-14,Electronics,South,Consumer,4,461.99,1847.96
ORD-100080,2025-07-14,Electronics,South,Consumer,4,431.45,1725.8
ORD-101018,2025-07-14,Home & Kitchen,West,Consumer,5,133.37,666.85
ORD-101978,2025-07-14,Electronics,East,Consumer,5,477.89,2389.45
ORD-101458,2025-07-14,Clothing,North,Corporate,5,39.92,199.6
ORD-100660,2025-07-15,Electronics,North,Consumer,5,255.95,1279.75
ORD-101542,2025-07-15,Electronics,North,Corporate,5,505.29,2526.45
ORD-100575,2025-07-15,Sports,West,Consumer,4,60.27,241.08
ORD-100731,2025-07-15,Electronics,East,Home Office,3,178.79,536.37
ORD-101418,2025-07-15,Beauty,South,Consumer,4,33.97,135.88
ORD-101926,2025-07-15,Books,West,Home Office,3,29.17,87.51
ORD-102120,2025-07-15,Home & Kitchen,South,Home Office,4,158.53,634.12
ORD-101917,2025-07-16,Home & Kitchen,North,Home Office,5,74.31,371.55
ORD-102134,2025-07-16,Beauty,South,Consumer,1,11.63,11.63
ORD-100503,2025-07-16,Sports,West,Consumer,4,97.98,391.92
ORD-100858,2025-07-16,Electronics,North,Corporate,1,579.95,579.95
ORD-100399,2025-07-16,Sports,North,Corporate,5,81.69,408.45
ORD-100621,2025-07-17,Electronics,East,Home Office,1,135.89,135.89
ORD-101435,2025-07-17,Electronics,West,Consumer,5,540.51,2702.55
ORD-102086,2025-07-17,Clothing,West,Home Office,1,72.38,72.38
ORD-100298,2025-07-17,Home & Kitchen,North,Consumer,3,104.72,314.16
ORD-100996,2025-07-17,Books,South,Corporate,5,35.59,177.95
ORD-102103,2025-07-17,Home & Kitchen,East,Consumer,2,127.27,254.54
ORD-101931,2025-07-17,Sports,West,Consumer,2,57.47,114.94
ORD-100095,2025-07-17,Beauty,South,Home Office,4,42.55,170.2
ORD-101971,2025-07-17,Electronics,West,Consumer,4,176.57,706.28
ORD-101425,2025-07-18,Home & Kitchen,South,Consumer,4,159.44,637.76
ORD-100744,2025-07-18,Sports,West,Consumer,1,123.55,123.55
ORD-102296,2025-07-18,Home & Kitchen,West,Consumer,3,34.55,103.65
ORD-102248,2025-07-18,Beauty,North,Consumer,4,53.15,212.6
ORD-100124,2025-07-19,Clothing,East,Consumer,3,51.45,154.35
ORD-101015,2025-07-19,Books,North,Consumer,4,28.26,113.04
ORD-101498,2025-07-19,Clothing,South,Corporate,1,85.19,85.19
ORD-100187,2025-07-19,Electronics,East,Consumer,2,555.87,1111.74
ORD-101795,2025-07-19,Electronics,North,Consumer,3,235.04,705.12
ORD-100758,2025-07-19,Sports,North,Consumer,1,162.48,162.48
ORD-101742,2025-07-20,Electronics,West,Consumer,1,363.26,363.26
ORD-100625,2025-07-20,Beauty,West,Home Office,4,61.46,245.84
ORD-101735,2025-07-20,Sports,East,Home Office,3,193.62,580.86
ORD-101261,2025-07-20,Electronics,West,Corporate,3,262.56,787.68
ORD-102227,2025-07-20,Beauty,South,Corporate,1,37.36,37.36
ORD-101409,2025-07-20,Home & Kitchen,West,Consumer,4,96.57,386.28
ORD-102279,2025-07-20,Sports,North,Consumer,2,40.93,81.86
ORD-102175,2025-07-20,Sports,South,Home Office,3,140.44,421.32
ORD-100877,2025-07-21,Books,East,Consumer,1,14.21,14.21
ORD-100165,2025-07-21,Books,West,Consumer,1,27.34,27.34
ORD-102370,2025-07-21,Sports,West,Consumer,5,37.24,186.2
ORD-102088,2025-07-21,Home & Kitchen,East,Consumer,3,176.35,529.05
ORD-101340,2025-07-21,Clothing,West,Consumer,2,79.4,158.8
ORD-100841,2025-07-21,Sports,East,Consumer,3,138.24,414.72
ORD-100897,2025-07-22,Sports,East,Corporate,5,105.27,526.35
ORD-101216,2025-07-22,Home & Kitchen,East,Consumer,4,165.31,661.24
ORD-101210,2025-07-22,Home & Kitchen,North,Home Office,5,93.22,466.1
ORD-102391,2025-07-22,Clothing,West,Home Office,1,53.46,53.46
ORD-100031,2025-07-22,Home & Kitchen,South,Consumer,3,145.94,437.82
ORD-100580,2025-07-23,Clothing,East,Corporate,5,65.44,327.2
ORD-100913,2025-07-23,Books,West,Consumer,2,16.26,32.52
ORD-101700,2025-07-23,Home & Kitchen,North,Consumer,4,30.05,120.2
ORD-100867,2025-07-23,Books,East,Consumer,5,35.45,177.25
ORD-100949,2025-07-23,Beauty,South,Consumer,3,51.54,154.62
ORD-100128,2025-07-24,Books,West,Consumer,2,21.79,43.58
ORD-102014,2025-07-24,Clothing,East,Consumer,5,71.0,355.0
ORD-101439,2025-07-24,Beauty,West,Consumer,5,63.27,316.35
ORD-101300,2025-07-24,Clothing,North,Consumer,5,64.87,324.35
ORD-102099,2025-07-25,Home & Kitchen,East,Corporate,1,156.48,156.48
ORD-100477,2025-07-25,Home & Kitchen,East,Consumer,1,101.42,101.42
ORD-100865,2025-07-25,Clothing,West,Consumer,4,34.84,139.36
ORD-102117,2025-07-25,Electronics,South,Consumer,4,138.67,554.68
ORD-100160,2025-07-25,Home & Kitchen,West,Home Office,4,22.26,89.04
ORD-101595,2025-07-25,Electronics,South,Consumer,2,234.67,469.34
ORD-101962,2025-07-25,Electronics,North,Consumer,4,257.9,1031.6
ORD-101647,2025-07-26,Beauty,South,Corporate,1,54.93,54.93
ORD-102092,2025-07-26,Books,West,Home Office,4,22.4,89.6
ORD-101366,2025-07-26,Sports,North,Corporate,1,71.36,71.36
ORD-100383,2025-07-26,Electronics,South,Corporate,4,210.19,840.76
ORD-100173,2025-07-27,Home & Kitchen,East,Home Office,2,70.46,140.92
ORD-101391,2025-07-27,Electronics,West,Consumer,1,140.6,140.6
ORD-100184,2025-07-27,Beauty,East,Consumer,4,24.84,99.36
ORD-100157,2025-07-27,Home & Kitchen,East,Consumer,1,165.94,165.94
ORD-101591,2025-07-27,Electronics,North,Home Office,3,237.14,711.42
ORD-100966,2025-07-27,Clothing,South,Consumer,4,72.21,288.84
ORD-102191,2025-07-27,Books,West,Consumer,4,24.48,97.92
ORD-100712,2025-07-27,Clothing,North,Consumer,1,66.21,66.21
ORD-101394,2025-07-28,Home & Kitchen,East,Corporate,2,89.51,179.02
ORD-101401,2025-07-28,Home & Kitchen,South,Home Office,2,165.52,331.04
ORD-101339,2025-07-28,Electronics,East,Consumer,4,491.0,1964.0
ORD-100396,2025-07-28,Clothing,East,Consumer,4,54.88,219.52
ORD-101260,2025-07-28,Clothing,South,Consumer,1,84.63,84.63
ORD-102138,2025-07-28,Electronics,North,Corporate,4,316.17,1264.68
ORD-101183,2025-07-28,Home & Kitchen,East,Corporate,4,158.41,633.64
ORD-102078,2025-07-28,Home & Kitchen,West,Consumer,4,157.04,628.16
ORD-100263,2025-07-29,Electronics,North,Consumer,2,155.96,311.92
ORD-100445,2025-07-29,Clothing,North,Home Office,1,58.83,58.83
ORD-100661,2025-07-29,Beauty,North,Consumer,4,13.75,55.0
ORD-100409,2025-07-29,Home & Kitchen,West,Consumer,4,98.04,392.16
ORD-101685,2025-07-30,Electronics,South,Home Office,3,169.01,507.03
ORD-100230,2025-07-30,Beauty,North,Consumer,2,59.57,119.14
ORD-100282,2025-07-30,Electronics,East,Home Office,1,191.96,191.96
ORD-100116,2025-07-30,Home & Kitchen,East,Consumer,4,90.68,362.72
ORD-101901,2025-07-30,Electronics,East,Home Office,4,540.67,2162.68
ORD-100813,2025-07-30,Books,North,Consumer,4,15.96,63.84
ORD-101984,2025-07-31,Electronics,North,Consumer,4,124.68,498.72
ORD-101875,2025-07-31,Clothing,East,Consumer,3,50.35,151.05
ORD-101395,2025-07-31,Home & Kitchen,West,Corporate,5,153.73,768.65
ORD-100283,2025-07-31,Electronics,West,Corporate,5,530.65,2653.25
ORD-100004,2025-07-31,Sports,West,Corporate,1,178.54,178.54
ORD-101954,2025-07-31,Sports,South,Home Office,4,123.97,495.88
ORD-101422,2025-07-31,Electronics,North,Consumer,1,588.52,588.52
ORD-100420,2025-07-31,Books,West,Consumer,3,11.51,34.53
ORD-100947,2025-07-31,Home & Kitchen,East,Corporate,4,22.04,88.16
ORD-101036,2025-07-31,Electronics,West,Consumer,3,421.64,1264.92
ORD-100517,2025-07-31,Home & Kitchen,East,Home Office,2,39.81,79.62
ORD-101956,2025-08-01,Home & Kitchen,East,Consumer,2,177.53,355.06
ORD-102247,2025-08-01,Beauty,West,Consumer,2,28.97,57.94
ORD-101413,2025-08-01,Electronics,West,Home Office,4,473.89,1895.56
ORD-100030,2025-08-01,Home & Kitchen,North,Home Office,2,112.53,225.06
ORD-100975,2025-08-01,Electronics,East,Consumer,4,301.81,1207.24
ORD-102303,2025-08-01,Sports,North,Consumer,5,140.62,703.1
ORD-102033,2025-08-01,Electronics,South,Home Office,5,555.55,2777.75
ORD-100172,2025-08-01,Electronics,North,Consumer,3,316.92,950.76
ORD-101274,2025-08-01,Clothing,West,Consumer,2,15.17,30.34
ORD-100955,2025-08-02,Beauty,East,Consumer,1,45.24,45.24
ORD-101803,2025-08-02,Sports,North,Consumer,5,142.28,711.4
ORD-101474,2025-08-02,Home & Kitchen,South,Consumer,4,156.02,624.08
ORD-100444,2025-08-02,Home & Kitchen,South,Consumer,3,166.77,500.31
ORD-100818,2025-08-02,Clothing,South,Consumer,4,84.53,338.12
ORD-101728,2025-08-03,Home & Kitchen,North,Consumer,4,167.5,670.0
ORD-102218,2025-08-03,Electronics,West,Consumer,4,231.34,925.36
ORD-101523,2025-08-03,Sports,West,Home Office,3,75.56,226.68
ORD-101482,2025-08-03,Clothing,West,Home Office,3,65.98,197.94
ORD-101752,2025-08-03,Books,East,Consumer,5,19.76,98.8
ORD-101148,2025-08-03,Sports,East,Corporate,3,123.99,371.97
ORD-102305,2025-08-03,Books,South,Corporate,2,31.58,63.16
ORD-102265,2025-08-04,Electronics,North,Corporate,1,287.31,287.31
ORD-100119,2025-08-04,Home & Kitchen,West,Consumer,4,51.34,205.36
ORD-100387,2025-08-04,Electronics,North,Consumer,2,285.07,570.14
ORD-100213,2025-08-04,Home & Kitchen,West,Consumer,2,108.06,216.12
ORD-100606,2025-08-04,Home & Kitchen,North,Consumer,5,77.99,389.95
ORD-100490,2025-08-04,Electronics,West,Consumer,4,143.26,573.04
ORD-101405,2025-08-04,Sports,North,Consumer,3,82.59,247.77
ORD-101693,2025-08-04,Home & Kitchen,South,Consumer,4,57.14,228.56
ORD-100804,2025-08-05,Clothing,East,Consumer,3,59.86,179.58
ORD-100326,2025-08-05,Home & Kitchen,East,Consumer,5,74.92,374.6
ORD-101966,2025-08-05,Sports,West,Consumer,3,52.58,157.74
ORD-102089,2025-08-05,Books,North,Corporate,2,38.75,77.5
ORD-100881,2025-08-05,Clothing,South,Home Office,4,55.43,221.72
ORD-102235,2025-08-05,Clothing,West,Corporate,1,70.02,70.02
ORD-101084,2025-08-05,Books,North,Corporate,1,13.91,13.91
ORD-100488,2025-08-06,Home & Kitchen,East,Consumer,3,116.15,348.45
ORD-100799,2025-08-06,Electronics,North,Home Office,1,507.92,507.92
ORD-101756,2025-08-06,Beauty,North,Consumer,5,60.06,300.3
ORD-100512,2025-08-06,Books,West,Consumer,5,22.64,113.2
ORD-101355,2025-08-06,Sports,North,Consumer,3,127.12,381.36
ORD-101028,2025-08-06,Clothing,South,Consumer,3,48.16,144.48
ORD-100333,2025-08-06,Home & Kitchen,East,Consumer,4,73.58,294.32
ORD-102338,2025-08-07,Electronics,West,Consumer,3,173.73,521.19
ORD-101198,2025-08-07,Clothing,East,Corporate,2,45.96,91.92
ORD-100765,2025-08-07,Electronics,East,Consumer,5,556.91,2784.55
ORD-102295,2025-08-07,Clothing,North,Consumer,2,63.0,126.0
ORD-102232,2025-08-07,Home & Kitchen,East,Corporate,2,174.28,348.56
ORD-100103,2025-08-07,Clothing,East,Home Office,5,77.51,387.55
ORD-100108,2025-08-07,Sports,North,Corporate,1,191.42,191.42
ORD-101710,2025-08-07,Books,West,Corporate,4,20.95,83.8
ORD-101963,2025-08-08,Sports,West,Consumer,5,110.69,553.45
ORD-101602,2025-08-08,Books,East,Corporate,3,36.71,110.13
ORD-101856,2025-08-08,Electronics,North,Corporate,3,187.39,562.17
ORD-101316,2025-08-08,Home & Kitchen,South,Consumer,3,41.17,123.51
ORD-102183,2025-08-08,Clothing,South,Consumer,4,83.55,334.2
ORD-101555,2025-08-08,Electronics,East,Consumer,5,442.35,2211.75
ORD-101723,2025-08-08,Clothing,South,Corporate,1,71.79,71.79
ORD-101155,2025-08-08,Electronics,West,Consumer,2,186.99,373.98
ORD-100598,2025-08-09,Sports,South,Home Office,3,145.06,435.18
ORD-100121,2025-08-09,Home & Kitchen,East,Corporate,5,92.95,464.75
ORD-101322,2025-08-09,Sports,North,Consumer,3,96.38,289.14
ORD-102167,2025-08-09,Books,North,Consumer,5,35.96,179.8
ORD-101452,2025-08-09,Electronics,West,Corporate,3,428.79,1286.37
ORD-101502,2025-08-09,Clothing,North,Consumer,4,36.96,147.84
ORD-100329,2025-08-09,Electronics,North,Corporate,2,325.82,651.64
ORD-102368,2025-08-09,Clothing,South,Consumer,1,18.83,18.83
ORD-101810,2025-08-09,Clothing,East,Consumer,3,86.35,259.05
ORD-101713,2025-08-09,Home & Kitchen,East,Corporate,1,159.8,159.8
ORD-101271,2025-08-10,Electronics,West,Corporate,5,455.51,2277.55
ORD-101187,2025-08-10,Books,South,Consumer,4,18.51,74.04
ORD-101446,2025-08-10,Home & Kitchen,West,Consumer,4,32.03,128.12
ORD-100154,2025-08-10,Electronics,South,Home Office,2,396.63,793.26
ORD-100714,2025-08-10,Sports,West,Consumer,3,48.36,145.08
ORD-102008,2025-08-10,Sports,East,Home Office,4,198.49,793.96
ORD-101691,2025-08-11,Books,South,Home Office,1,28.72,28.72
ORD-101518,2025-08-11,Home & Kitchen,East,Consumer,5,85.61,428.05
ORD-102337,2025-08-11,Home & Kitchen,North,Consumer,4,84.88,339.52
ORD-101144,2025-08-11,Clothing,South,Consumer,4,85.74,342.96
ORD-100405,2025-08-11,Home & Kitchen,West,Corporate,4,168.71,674.84
ORD-100449,2025-08-11,Books,North,Consumer,2,27.96,55.92
ORD-102064,2025-08-11,Electronics,North,Consumer,2,455.58,911.16
ORD-102313,2025-08-12,Electronics,North,Corporate,5,464.65,2323.25
ORD-101400,2025-08-12,Clothing,South,Consumer,3,55.98,167.94
ORD-101177,2025-08-12,Home & Kitchen,North,Home Office,3,55.74,167.22
ORD-100045,2025-08-12,Books,West,Corporate,3,16.52,49.56
ORD-100098,2025-08-12,Clothing,East,Consumer,5,23.76,118.8
ORD-101587,2025-08-12,Sports,West,Consumer,5,83.8,419.0
ORD-101135,2025-08-14,Clothing,North,Consumer,3,56.17,168.51
ORD-101419,2025-08-14,Electronics,South,Corporate,1,160.88,160.88
ORD-101797,2025-08-14,Clothing,East,Consumer,5,25.43,127.15
ORD-100314,2025-08-14,Home & Kitchen,East,Consumer,3,28.14,84.42
ORD-102158,2025-08-14,Home & Kitchen,East,Consumer,5,40.43,202.15
ORD-100076,2025-08-14,Home & Kitchen,North,Corporate,3,101.96,305.88
ORD-101600,2025-08-14,Sports,North,Consumer,3,106.51,319.53
ORD-102005,2025-08-15,Electronics,East,Corporate,4,211.2,844.8
ORD-100903,2025-08-15,Clothing,South,Consumer,3,46.36,139.08
ORD-101085,2025-08-15,Home & Kitchen,North,Home Office,5,143.3,716.5
ORD-101336,2025-08-15,Clothing,East,Consumer,1,26.98,26.98
ORD-100541,2025-08-15,Clothing,North,Corporate,1,35.19,35.19
ORD-102056,2025-08-15,Clothing,North,Consumer,4,29.65,118.6
ORD-101897,2025-08-16,Electronics,West,Home Office,4,493.15,1972.6
ORD-100037,2025-08-16,Clothing,East,Consumer,3,77.36,232.08
ORD-101981,2025-08-16,Clothing,North,Consumer,5,61.9,309.5
ORD-100427,2025-08-17,Electronics,East,Corporate,3,481.29,1443.87
ORD-100001,2025-08-17,Books,West,Consumer,2,17.71,35.42
ORD-100243,2025-08-18,Home & Kitchen,North,Home Office,1,82.44,82.44
ORD-100729,2025-08-18,Electronics,East,Consumer,2,174.12,348.24
ORD-102267,2025-08-18,Beauty,South,Consumer,4,42.66,170.64
ORD-100343,2025-08-18,Electronics,West,Corporate,5,171.0,855.0
ORD-100870,2025-08-18,Clothing,North,Consumer,4,18.73,74.92
ORD-102105,2025-08-18,Beauty,North,Consumer,2,53.56,107.12
ORD-101275,2025-08-18,Electronics,West,Consumer,4,248.53,994.12
ORD-100057,2025-08-18,Clothing,West,Home Office,3,37.42,112.26
ORD-100309,2025-08-18,Electronics,North,Consumer,3,546.38,1639.14
ORD-102000,2025-08-19,Sports,East,Corporate,2,43.48,86.96
ORD-100875,2025-08-19,Electronics,East,Home Office,3,368.63,1105.89
ORD-100455,2025-08-19,Electronics,West,Corporate,4,242.95,971.8
ORD-101051,2025-08-19,Beauty,South,Home Office,1,20.22,20.22
ORD-100478,2025-08-20,Electronics,North,Corporate,4,513.35,2053.4
ORD-101777,2025-08-20,Sports,North,Home Office,1,83.17,83.17
ORD-100345,2025-08-20,Home & Kitchen,North,Consumer,4,133.06,532.24
ORD-101960,2025-08-20,Sports,South,Consumer,5,75.7,378.5
ORD-100578,2025-08-21,Electronics,West,Consumer,5,234.75,1173.75
ORD-101667,2025-08-21,Electronics,West,Consumer,2,556.47,1112.94
ORD-101285,2025-08-21,Clothing,North,Consumer,5,48.19,240.95
ORD-100592,2025-08-21,Beauty,West,Consumer,1,41.63,41.63
ORD-101679,2025-08-21,Sports,North,Consumer,1,41.58,41.58
ORD-101763,2025-08-21,Sports,South,Home Office,1,83.23,83.23
ORD-100123,2025-08-21,Clothing,East,Home Office,5,40.16,200.8
ORD-101043,2025-08-21,Books,North,Corporate,2,29.99,59.98
ORD-100962,2025-08-21,Beauty,East,Home Office,5,14.02,70.1
ORD-102367,2025-08-22,Electronics,South,Consumer,1,182.16,182.16
ORD-101103,2025-08-22,Home & Kitchen,South,Consumer,2,152.5,305.0
ORD-101064,2025-08-22,Sports,South,Consumer,2,153.94,307.88
ORD-100447,2025-08-22,Clothing,East,Corporate,5,60.61,303.05
ORD-102137,2025-08-22,Home & Kitchen,South,Consumer,3,157.78,473.34
ORD-101809,2025-08-22,Beauty,South,Home Office,3,18.11,54.33
ORD-100089,2025-08-22,Home & Kitchen,North,Home Office,3,175.82,527.46
ORD-100530,2025-08-22,Clothing,West,Consumer,1,18.8,18.8
ORD-100601,2025-08-23,Clothing,South,Consumer,3,29.63,88.89
ORD-100102,2025-08-23,Electronics,West,Consumer,1,327.4,327.4
ORD-102374,2025-08-23,Clothing,East,Consumer,3,69.88,209.64
ORD-101039,2025-08-23,Home & Kitchen,East,Consumer,1,149.38,149.38
ORD-100909,2025-08-23,Clothing,East,Consumer,3,38.64,115.92
ORD-100400,2025-08-23,Books,South,Consumer,1,34.08,34.08
